fSalesPrimaryKey,ProductID,SalesRepID,Geokey,ProductName,Category,SubCategoryName,Color,RetailPrice,StandardCost,SalesRepName,Date,Country,Town,Units,PercentOfStandardCost,RevenueDiscount,TotalRevenue,TotalCost,GrossProfit
27834,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 11 April 2016,Germany,Berlin,29,0.977,0.15,694.55,218.95,475.6
27981,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 14 April 2016,Germany,Berlin,42,0.976,0.15,1005.9,317.1,688.8
28018,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 15 April 2016,Germany,Berlin,70,0.978,0.15,1676.5,528.5,1148
28151,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 20 April 2016,Germany,Berlin,63,0.98,0.15,1508.85,475.65,1033.2
28466,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 28 April 2016,Germany,Berlin,28,0.978,0.15,670.6,211.4,459.2
28548,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 30 April 2016,Germany,Berlin,67,0.976,0.15,1604.65,505.85,1098.8
28559,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 30 April 2016,Germany,Berlin,30,0.976,0.15,718.5,226.5,492
28560,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 30 April 2016,Germany,Berlin,29,0.976,0.15,694.55,218.95,475.6
28743,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 5 May 2016,Germany,Berlin,60,0.968,0.15,1437,453,984
28801,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 6 May 2016,Germany,Berlin,42,0.981,0.15,1005.9,317.1,688.8
28891,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 10 May 2016,Germany,Berlin,72,0.982,0.15,1724.4,543.6,1180.8
29053,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 16 May 2016,Germany,Berlin,67,0.983,0.15,1604.65,505.85,1098.8
29061,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 16 May 2016,Germany,Berlin,47,0.983,0.15,1125.65,354.85,770.8
29310,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 21 May 2016,Germany,Berlin,29,0.978,0.15,694.55,218.95,475.6
29545,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 28 May 2016,Germany,Berlin,37,0.977,0.15,886.15,279.35,606.8
29581,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 30 May 2016,Germany,Berlin,72,0.973,0.15,1724.4,543.6,1180.8
29584,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 30 May 2016,Germany,Berlin,63,0.973,0.15,1508.85,475.65,1033.2
29625,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 31 May 2016,Germany,Berlin,64,0.975,0.15,1532.8,483.2,1049.6
29734,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 2 June 2016,Germany,Berlin,34,0.982,0.15,814.3,256.7,557.6
29770,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 3 June 2016,Germany,Berlin,71,0.976,0.15,1700.45,536.05,1164.4
29870,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 7 June 2016,Germany,Berlin,33,0.982,0.15,790.35,249.15,541.2
29906,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 8 June 2016,Germany,Berlin,52,0.976,0.15,1245.4,392.6,852.8
30279,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 20 June 2016,Germany,Berlin,48,0.982,0.15,1149.6,362.4,787.2
30284,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 20 June 2016,Germany,Berlin,37,0.982,0.15,886.15,279.35,606.8
30612,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 28 June 2016,Germany,Berlin,66,0.977,0.15,1580.7,498.3,1082.4
30691,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 30 June 2016,Germany,Berlin,75,0.978,0.15,1796.25,566.25,1230
30750,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 1 July 2016,Germany,Berlin,27,0.975,0.15,646.65,203.85,442.8
30783,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 2 July 2016,Germany,Berlin,60,0.978,0.15,1437,453,984
30931,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 7 July 2016,Germany,Berlin,68,0.978,0.15,1628.6,513.4,1115.2
31081,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 11 July 2016,Germany,Berlin,74,0.974,0.15,1772.3,558.7,1213.6
31126,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 12 July 2016,Germany,Berlin,71,0.983,0.15,1700.45,536.05,1164.4
31233,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 14 July 2016,Germany,Berlin,67,0.979,0.15,1604.65,505.85,1098.8
31326,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 16 July 2016,Germany,Berlin,60,0.98,0.15,1437,453,984
31386,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 18 July 2016,Germany,Berlin,48,0.978,0.15,1149.6,362.4,787.2
31492,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 20 July 2016,Germany,Berlin,27,0.981,0.15,646.65,203.85,442.8
31571,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 22 July 2016,Germany,Berlin,57,0.981,0.15,1365.15,430.35,934.8
31671,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 26 July 2016,Germany,Berlin,41,0.981,0.15,981.95,309.55,672.4
31680,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 26 July 2016,Germany,Berlin,27,0.981,0.15,646.65,203.85,442.8
31797,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 29 July 2016,Germany,Berlin,74,0.978,0.15,1772.3,558.7,1213.6
32146,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 9 August 2016,Germany,Berlin,30,0.983,0.15,718.5,226.5,492
32184,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 10 August 2016,Germany,Berlin,59,0.981,0.15,1413.05,445.45,967.6
32191,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 10 August 2016,Germany,Berlin,38,0.981,0.15,910.1,286.9,623.2
32291,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 12 August 2016,Germany,Berlin,53,0.985,0.15,1269.35,400.15,869.2
32400,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 16 August 2016,Germany,Berlin,53,0.98,0.15,1269.35,400.15,869.2
32539,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 19 August 2016,Germany,Berlin,54,0.981,0.15,1293.3,407.7,885.6
33020,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 2 September 2016,Germany,Berlin,36,0.974,0.15,862.2,271.8,590.4
33229,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 9 September 2016,Germany,Berlin,51,0.983,0.15,1221.45,385.05,836.4
33387,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 13 September 2016,Germany,Berlin,66,0.982,0.15,1580.7,498.3,1082.4
33492,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 15 September 2016,Germany,Berlin,61,0.983,0.15,1460.95,460.55,1000.4
33690,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 21 September 2016,Germany,Berlin,70,0.982,0.15,1676.5,528.5,1148
33734,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 22 September 2016,Germany,Berlin,72,0.982,0.15,1724.4,543.6,1180.8
33873,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 28 September 2016,Germany,Berlin,68,0.982,0.15,1628.6,513.4,1115.2
33981,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 30 September 2016,Germany,Berlin,68,0.98,0.15,1628.6,513.4,1115.2
34031,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 3 October 2016,Germany,Berlin,42,0.977,0.15,1005.9,317.1,688.8
34439,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 14 October 2016,Germany,Berlin,67,0.982,0.15,1604.65,505.85,1098.8
34663,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 20 October 2016,Germany,Berlin,62,0.981,0.15,1484.9,468.1,1016.8
34769,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 22 October 2016,Germany,Berlin,32,0.981,0.15,766.4,241.6,524.8
34811,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 25 October 2016,Germany,Berlin,55,0.983,0.15,1317.25,415.25,902
34960,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 28 October 2016,Germany,Berlin,32,0.984,0.15,766.4,241.6,524.8
35090,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 3 November 2016,Germany,Berlin,45,0.983,0.15,1077.75,339.75,738
35231,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 9 November 2016,Germany,Berlin,75,0.981,0.15,1796.25,566.25,1230
35241,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 9 November 2016,Germany,Berlin,54,0.981,0.15,1293.3,407.7,885.6
35250,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 9 November 2016,Germany,Berlin,35,0.981,0.15,838.25,264.25,574
35346,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 11 November 2016,Germany,Berlin,54,0.98,0.15,1293.3,407.7,885.6
35533,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 17 November 2016,Germany,Berlin,54,0.983,0.15,1293.3,407.7,885.6
35584,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 18 November 2016,Germany,Berlin,38,0.98,0.15,910.1,286.9,623.2
35817,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 29 November 2016,Germany,Berlin,70,0.984,0.15,1676.5,528.5,1148
35877,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 30 November 2016,Germany,Berlin,59,0.981,0.15,1413.05,445.45,967.6
35975,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 2 December 2016,Germany,Berlin,67,0.979,0.15,1604.65,505.85,1098.8
36172,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 7 December 2016,Germany,Berlin,33,0.98,0.15,790.35,249.15,541.2
36213,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 8 December 2016,Germany,Berlin,40,0.983,0.15,958,302,656
36256,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 9 December 2016,Germany,Berlin,69,0.984,0.15,1652.55,520.95,1131.6
36267,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 9 December 2016,Germany,Berlin,34,0.984,0.15,814.3,256.7,557.6
36402,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 15 December 2016,Germany,Berlin,54,0.979,0.15,1293.3,407.7,885.6
36709,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 26 December 2016,Germany,Berlin,70,0.985,0.15,1676.5,528.5,1148
36755,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 27 December 2016,Germany,Berlin,60,0.98,0.15,1437,453,984
36802,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 28 December 2016,Germany,Berlin,34,0.981,0.15,814.3,256.7,557.6
36825,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 29 December 2016,Germany,Berlin,69,0.985,0.15,1652.55,520.95,1131.6
36833,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 29 December 2016,Germany,Berlin,35,0.985,0.15,838.25,264.25,574
36925,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 31 December 2016,Germany,Berlin,48,0.988,0.15,1149.6,362.4,787.2
264,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 9 January 2014,Germany,Berlin,66,0.939,0.15,1580.7,498.3,1082.4
272,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 9 January 2014,Germany,Berlin,29,0.939,0.15,694.55,218.95,475.6
320,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 10 January 2014,Germany,Berlin,30,0.953,0.15,718.5,226.5,492
369,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 11 January 2014,Germany,Berlin,31,0.963,0.15,742.45,234.05,508.4
415,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 13 January 2014,Germany,Berlin,49,0.955,0.15,1173.55,369.95,803.6
755,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 23 January 2014,Germany,Berlin,52,0.962,0.15,1245.4,392.6,852.8
1145,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 5 February 2014,Germany,Berlin,59,0.955,0.15,1413.05,445.45,967.6
1232,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 7 February 2014,Germany,Berlin,35,0.949,0.15,838.25,264.25,574
1278,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 11 February 2014,Germany,Berlin,50,0.958,0.15,1197.5,377.5,820
1311,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 12 February 2014,Germany,Berlin,72,0.951,0.15,1724.4,543.6,1180.8
1314,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 12 February 2014,Germany,Berlin,66,0.951,0.15,1580.7,498.3,1082.4
1444,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 15 February 2014,Germany,Berlin,62,0.946,0.15,1484.9,468.1,1016.8
1447,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 15 February 2014,Germany,Berlin,57,0.946,0.15,1365.15,430.35,934.8
1525,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 18 February 2014,Germany,Berlin,59,0.959,0.15,1413.05,445.45,967.6
1727,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 25 February 2014,Germany,Berlin,28,0.953,0.15,670.6,211.4,459.2
1861,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 28 February 2014,Germany,Berlin,53,0.942,0.15,1269.35,400.15,869.2
2068,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 5 March 2014,Germany,Berlin,44,0.952,0.15,1053.8,332.2,721.6
2104,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 6 March 2014,Germany,Berlin,61,0.945,0.15,1460.95,460.55,1000.4
2109,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 6 March 2014,Germany,Berlin,47,0.945,0.15,1125.65,354.85,770.8
2183,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 10 March 2014,Germany,Berlin,68,0.946,0.15,1628.6,513.4,1115.2
2431,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 15 March 2014,Germany,Berlin,34,0.96,0.15,814.3,256.7,557.6
2705,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 22 March 2014,Germany,Berlin,54,0.956,0.15,1293.3,407.7,885.6
2855,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 26 March 2014,Germany,Berlin,50,0.939,0.15,1197.5,377.5,820
2914,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 27 March 2014,Germany,Berlin,38,0.937,0.15,910.1,286.9,623.2
2951,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 28 March 2014,Germany,Berlin,68,0.957,0.15,1628.6,513.4,1115.2
3007,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 29 March 2014,Germany,Berlin,61,0.954,0.15,1460.95,460.55,1000.4
3147,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 3 April 2014,Germany,Berlin,49,0.955,0.15,1173.55,369.95,803.6
3235,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 7 April 2014,Germany,Berlin,29,0.955,0.15,694.55,218.95,475.6
3285,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 8 April 2014,Germany,Berlin,40,0.959,0.15,958,302,656
3317,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 9 April 2014,Germany,Berlin,67,0.961,0.15,1604.65,505.85,1098.8
3455,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 12 April 2014,Germany,Berlin,61,0.939,0.15,1460.95,460.55,1000.4
3508,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 14 April 2014,Germany,Berlin,39,0.953,0.15,934.05,294.45,639.6
3560,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 15 April 2014,Germany,Berlin,54,0.944,0.15,1293.3,407.7,885.6
3561,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 15 April 2014,Germany,Berlin,52,0.944,0.15,1245.4,392.6,852.8
3695,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 18 April 2014,Germany,Berlin,61,0.941,0.15,1460.95,460.55,1000.4
3700,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 18 April 2014,Germany,Berlin,52,0.941,0.15,1245.4,392.6,852.8
3915,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 23 April 2014,Germany,Berlin,45,0.963,0.15,1077.75,339.75,738
4113,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 29 April 2014,Germany,Berlin,48,0.96,0.15,1149.6,362.4,787.2
4180,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 30 April 2014,Germany,Berlin,39,0.953,0.15,934.05,294.45,639.6
4213,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 1 May 2014,Germany,Berlin,71,0.951,0.15,1700.45,536.05,1164.4
4457,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 8 May 2014,Germany,Berlin,67,0.945,0.15,1604.65,505.85,1098.8
4467,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 8 May 2014,Germany,Berlin,39,0.945,0.15,934.05,294.45,639.6
4550,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 13 May 2014,Germany,Berlin,59,0.964,0.15,1413.05,445.45,967.6
4622,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 15 May 2014,Germany,Berlin,51,0.959,0.15,1221.45,385.05,836.4
4672,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 16 May 2014,Germany,Berlin,57,0.94,0.15,1365.15,430.35,934.8
4808,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 22 May 2014,Germany,Berlin,39,0.954,0.15,934.05,294.45,639.6
5016,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 28 May 2014,Germany,Berlin,47,0.958,0.15,1125.65,354.85,770.8
5151,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 31 May 2014,Germany,Berlin,69,0.954,0.15,1652.55,520.95,1131.6
5246,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 3 June 2014,Germany,Berlin,57,0.962,0.15,1365.15,430.35,934.8
5391,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 6 June 2014,Germany,Berlin,38,0.959,0.15,910.1,286.9,623.2
5458,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 7 June 2014,Germany,Berlin,35,0.957,0.15,838.25,264.25,574
5494,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 10 June 2014,Germany,Berlin,53,0.96,0.15,1269.35,400.15,869.2
5675,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 14 June 2014,Germany,Berlin,36,0.956,0.15,862.2,271.8,590.4
5802,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 18 June 2014,Germany,Berlin,52,0.956,0.15,1245.4,392.6,852.8
5806,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 18 June 2014,Germany,Berlin,33,0.956,0.15,790.35,249.15,541.2
5897,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 20 June 2014,Germany,Berlin,50,0.958,0.15,1197.5,377.5,820
5944,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 23 June 2014,Germany,Berlin,70,0.968,0.15,1676.5,528.5,1148
5953,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 23 June 2014,Germany,Berlin,44,0.968,0.15,1053.8,332.2,721.6
6106,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 26 June 2014,Germany,Berlin,50,0.955,0.15,1197.5,377.5,820
6472,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 7 July 2014,Germany,Berlin,62,0.948,0.15,1484.9,468.1,1016.8
6525,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 8 July 2014,Germany,Berlin,73,0.957,0.15,1748.35,551.15,1197.2
6954,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 18 July 2014,Germany,Berlin,71,0.941,0.15,1700.45,536.05,1164.4
7007,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 22 July 2014,Germany,Berlin,46,0.958,0.15,1101.7,347.3,754.4
7247,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 28 July 2014,Germany,Berlin,33,0.955,0.15,790.35,249.15,541.2
7285,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 29 July 2014,Germany,Berlin,47,0.958,0.15,1125.65,354.85,770.8
7331,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 30 July 2014,Germany,Berlin,43,0.962,0.15,1029.85,324.65,705.2
7384,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 31 July 2014,Germany,Berlin,63,0.954,0.15,1508.85,475.65,1033.2
7439,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 1 August 2014,Germany,Berlin,39,0.958,0.15,934.05,294.45,639.6
7478,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 5 August 2014,Germany,Berlin,41,0.949,0.15,981.95,309.55,672.4
7482,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 5 August 2014,Germany,Berlin,32,0.949,0.15,766.4,241.6,524.8
7621,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 8 August 2014,Germany,Berlin,27,0.948,0.15,646.65,203.85,442.8
7673,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 9 August 2014,Germany,Berlin,50,0.947,0.15,1197.5,377.5,820
7725,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 12 August 2014,Germany,Berlin,39,0.96,0.15,934.05,294.45,639.6
7898,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Tuesday 19 August 2014,Germany,Berlin,27,0.958,0.15,646.65,203.85,442.8
8020,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 22 August 2014,Germany,Berlin,54,0.954,0.15,1293.3,407.7,885.6
8025,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 22 August 2014,Germany,Berlin,33,0.954,0.15,790.35,249.15,541.2
8263,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 29 August 2014,Germany,Berlin,72,0.967,0.15,1724.4,543.6,1180.8
8304,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 30 August 2014,Germany,Berlin,53,0.95,0.15,1269.35,400.15,869.2
8306,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Saturday 30 August 2014,Germany,Berlin,51,0.95,0.15,1221.45,385.05,836.4
8474,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 3 September 2014,Germany,Berlin,75,0.95,0.15,1796.25,566.25,1230
8485,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 3 September 2014,Germany,Berlin,28,0.95,0.15,670.6,211.4,459.2
8486,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 3 September 2014,Germany,Berlin,26,0.95,0.15,622.7,196.3,426.4
8578,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 5 September 2014,Germany,Berlin,45,0.953,0.15,1077.75,339.75,738
8618,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Monday 8 September 2014,Germany,Berlin,49,0.953,0.15,1173.55,369.95,803.6
8722,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 10 September 2014,Germany,Berlin,47,0.953,0.15,1125.65,354.85,770.8
8757,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Friday 12 September 2014,Germany,Berlin,70,0.953,0.15,1676.5,528.5,1148
8918,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Thursday 18 September 2014,Germany,Berlin,29,0.959,0.15,694.55,218.95,475.6
9071,2,5,4,Linder,General,Regular,Blue,23.95,7.55,Ellen Woody,Wednesday 24 September 2014,Germany,Berlin,31,0.955,0.15,742.45,234.05,508.4
